offline_datapoint_6 1631708526 0,194
offline_datapoint_12 1631708526 7,993
offline_datapoint_25 1631708526 3,944
offline_datapoint_13 1631708526 6653,966
offline_datapoint_19 1631708528 0,000
offline_datapoint_0 1631708526 8334,504
offline_datapoint_16 1631708526 1680,207
offline_datapoint_29 1631708526 0,502
offline_datapoint_17 1631708526 20,192
offline_datapoint_10 1631708526 99,083
offline_datapoint_30 1631708526 0,000
offline_datapoint_23 1631708526 40876,066
offline_datapoint_4 1631708526 0,010
offline_datapoint_11 1631708531 136507,000
offline_datapoint_5 1631708531 3009,000
offline_datapoint_18 1631708529 55,926
offline_datapoint_27 1631708531 489676800,000
offline_datapoint_14 1631708531 905072640,000
offline_datapoint_3 1631708531 6775013376,000
offline_datapoint_9 1631708531 303693824,000
offline_datapoint_26 1631708531 2606,000
offline_datapoint_20 1631708529 0,332
offline_datapoint_8 1631708529 1205,093
offline_datapoint_22 1631708531 303693824,000
offline_datapoint_1 1631708529 0,332
offline_datapoint_21 1631708531 4241117184,000
offline_datapoint_7 1631708531 6672896000,000
offline_datapoint_6 1631708529 0,389
offline_datapoint_12 1631708529 5,824
offline_datapoint_25 1631708529 3,176
offline_datapoint_13 1631708529 6853,199
offline_datapoint_19 1631708531 0,000
offline_datapoint_0 1631708529 8680,254
offline_datapoint_16 1631708529 1720,186
offline_datapoint_29 1631708529 0,309
offline_datapoint_17 1631708529 7,302
offline_datapoint_10 1631708529 99,515
offline_datapoint_30 1631708529 0,000
offline_datapoint_23 1631708529 103424,000
offline_datapoint_4 1631708529 0,006
offline_datapoint_11 1631708534 136507,000
offline_datapoint_5 1631708534 3005,000
offline_datapoint_18 1631708532 55,970
offline_datapoint_27 1631708534 489676800,000
offline_datapoint_14 1631708534 905318400,000
offline_datapoint_3 1631708534 6780416000,000
offline_datapoint_9 1631708534 303853568,000
offline_datapoint_26 1631708534 2609,000
offline_datapoint_20 1631708532 0,665
offline_datapoint_8 1631708532 3505,983
offline_datapoint_22 1631708534 303853568,000
offline_datapoint_1 1631708532 0,665
offline_datapoint_21 1631708534 4245856256,000
offline_datapoint_7 1631708534 6673817600,000
offline_datapoint_6 1631708532 0,390
offline_datapoint_12 1631708532 6,930
offline_datapoint_25 1631708532 3,572
offline_datapoint_13 1631708532 6360,517
offline_datapoint_19 1631708534 0,000
offline_datapoint_0 1631708532 8126,644
offline_datapoint_16 1631708532 1645,414
offline_datapoint_29 1631708532 0,454
offline_datapoint_17 1631708532 9,311
offline_datapoint_10 1631708532 99,431
offline_datapoint_30 1631708532 0,665
offline_datapoint_23 1631708532 46262,857
offline_datapoint_4 1631708532 0,009
offline_datapoint_11 1631708537 136507,000
offline_datapoint_5 1631708537 3014,000
offline_datapoint_18 1631708535 55,971
offline_datapoint_27 1631708537 489676800,000
offline_datapoint_14 1631708537 905555968,000
offline_datapoint_3 1631708537 6780559360,000
offline_datapoint_9 1631708537 303276032,000
offline_datapoint_26 1631708537 2608,000
offline_datapoint_20 1631708535 0,000
offline_datapoint_8 1631708535 6662,582
offline_datapoint_22 1631708537 303276032,000
offline_datapoint_1 1631708535 0,000
offline_datapoint_21 1631708537 4245966848,000
offline_datapoint_7 1631708537 6677078016,000
offline_datapoint_6 1631708535 0,129
offline_datapoint_12 1631708535 8,856
offline_datapoint_25 1631708535 3,870
offline_datapoint_13 1631708535 8002,034
offline_datapoint_19 1631708537 0,000
offline_datapoint_0 1631708535 10401,554
offline_datapoint_16 1631708535 2041,871
offline_datapoint_29 1631708535 0,301
offline_datapoint_17 1631708535 5,614
offline_datapoint_10 1631708535 99,684
offline_datapoint_30 1631708535 0,000
offline_datapoint_23 1631708535 69511,529
offline_datapoint_4 1631708535 0,006
offline_datapoint_11 1631708540 136507,000
offline_datapoint_5 1631708540 3016,000
offline_datapoint_18 1631708538 55,991
offline_datapoint_27 1631708540 489717760,000
offline_datapoint_14 1631708540 906063872,000
offline_datapoint_3 1631708540 6782935040,000
offline_datapoint_9 1631708540 302669824,000
offline_datapoint_26 1631708540 2602,000
offline_datapoint_20 1631708538 0,997
offline_datapoint_8 1631708538 2043,674
offline_datapoint_22 1631708540 302669824,000
offline_datapoint_1 1631708538 0,997
offline_datapoint_21 1631708540 4247457792,000
offline_datapoint_7 1631708540 6677762048,000
offline_datapoint_6 1631708538 0,324
offline_datapoint_12 1631708538 6,116
offline_datapoint_25 1631708538 2,985
offline_datapoint_13 1631708538 6988,753
offline_datapoint_19 1631708540 0,000
offline_datapoint_0 1631708538 8916,822
offline_datapoint_16 1631708538 1726,758
offline_datapoint_29 1631708538 0,572
offline_datapoint_17 1631708538 22,257
offline_datapoint_10 1631708538 98,999
offline_datapoint_30 1631708538 1,661
offline_datapoint_23 1631708538 37345,433
offline_datapoint_4 1631708538 0,011
offline_datapoint_11 1631708543 136507,000
offline_datapoint_5 1631708543 3015,000
offline_datapoint_18 1631708541 55,961
offline_datapoint_27 1631708543 489717760,000
offline_datapoint_14 1631708543 902193152,000
offline_datapoint_3 1631708543 6779273216,000
offline_datapoint_9 1631708543 302551040,000
offline_datapoint_26 1631708543 2603,000
offline_datapoint_20 1631708541 0,332
offline_datapoint_8 1631708541 679,616
offline_datapoint_22 1631708543 302551040,000
offline_datapoint_1 1631708541 0,332
offline_datapoint_21 1631708543 4247556096,000
offline_datapoint_7 1631708543 6677688320,000
offline_datapoint_6 1631708541 0,389
offline_datapoint_12 1631708541 9,126
offline_datapoint_25 1631708541 5,582
offline_datapoint_13 1631708541 6286,362
offline_datapoint_19 1631708543 0,000
offline_datapoint_0 1631708541 7820,066
offline_datapoint_16 1631708541 1635,066
offline_datapoint_29 1631708541 0,738
offline_datapoint_17 1631708541 10,302
offline_datapoint_10 1631708541 99,207
offline_datapoint_30 1631708541 1,994
offline_datapoint_23 1631708541 49366,710
offline_datapoint_4 1631708541 0,015
offline_datapoint_11 1631708546 136507,000
offline_datapoint_5 1631708546 3010,000
offline_datapoint_18 1631708544 55,949
offline_datapoint_27 1631708546 489717760,000
offline_datapoint_14 1631708546 903180288,000
offline_datapoint_3 1631708546 6777851904,000
offline_datapoint_9 1631708546 302587904,000
offline_datapoint_26 1631708546 2605,000
offline_datapoint_20 1631708544 0,333
offline_datapoint_8 1631708544 683,507
offline_datapoint_22 1631708546 302587904,000
offline_datapoint_1 1631708544 0,333
offline_datapoint_21 1631708546 4247613440,000
offline_datapoint_7 1631708546 6678073344,000
offline_datapoint_6 1631708544 0,195
offline_datapoint_12 1631708544 8,749
offline_datapoint_25 1631708544 4,615
offline_datapoint_13 1631708544 6732,575
offline_datapoint_19 1631708546 0,000
offline_datapoint_0 1631708544 8464,303
offline_datapoint_16 1631708544 1614,261
offline_datapoint_29 1631708544 0,238
offline_datapoint_17 1631708544 4,659
offline_datapoint_10 1631708544 99,728
offline_datapoint_30 1631708544 0,000
offline_datapoint_23 1631708544 79250,286
offline_datapoint_4 1631708544 0,005
offline_datapoint_11 1631708549 136507,000
offline_datapoint_5 1631708549 3016,000
offline_datapoint_18 1631708547 55,963
offline_datapoint_27 1631708549 489717760,000
offline_datapoint_14 1631708549 903217152,000
offline_datapoint_3 1631708549 6779576320,000
offline_datapoint_9 1631708549 302567424,000
offline_datapoint_26 1631708549 2605,000
offline_datapoint_20 1631708547 0,333
offline_datapoint_8 1631708547 875,760
offline_datapoint_22 1631708549 302567424,000
offline_datapoint_1 1631708547 0,333
offline_datapoint_21 1631708549 4247437312,000
offline_datapoint_7 1631708549 6678294528,000
offline_datapoint_6 1631708547 0,325
offline_datapoint_12 1631708547 7,149
offline_datapoint_25 1631708547 3,964
offline_datapoint_13 1631708547 6240,082
offline_datapoint_19 1631708549 0,000
offline_datapoint_0 1631708547 8011,892
offline_datapoint_16 1631708547 1597,522
offline_datapoint_29 1631708547 0,286
offline_datapoint_17 1631708547 8,980
offline_datapoint_10 1631708547 99,498
offline_datapoint_30 1631708547 0,000
offline_datapoint_23 1631708547 45568,000
offline_datapoint_4 1631708547 0,006
offline_datapoint_11 1631708552 136507,000
offline_datapoint_5 1631708552 3013,000
offline_datapoint_18 1631708550 55,963
offline_datapoint_27 1631708552 489717760,000
offline_datapoint_14 1631708552 903237632,000
offline_datapoint_3 1631708552 6779551744,000
offline_datapoint_9 1631708552 302551040,000
offline_datapoint_26 1631708552 2606,000
offline_datapoint_20 1631708550 0,000
offline_datapoint_8 1631708550 595,471
offline_datapoint_22 1631708552 302551040,000
offline_datapoint_1 1631708550 0,000
offline_datapoint_21 1631708552 4247257088,000
offline_datapoint_7 1631708552 6677712896,000
offline_datapoint_6 1631708550 0,195
offline_datapoint_12 1631708550 7,591
offline_datapoint_25 1631708550 4,354
offline_datapoint_13 1631708550 6427,030
offline_datapoint_19 1631708552 1,000
offline_datapoint_0 1631708550 8025,716
offline_datapoint_16 1631708550 1605,010
offline_datapoint_29 1631708550 0,218
offline_datapoint_17 1631708550 3,661
offline_datapoint_10 1631708550 99,715
offline_datapoint_30 1631708550 0,000
offline_datapoint_23 1631708550 99933,091
offline_datapoint_4 1631708550 0,004
offline_datapoint_11 1631708555 136507,000
offline_datapoint_5 1631708555 3003,000
offline_datapoint_18 1631708553 54,764
offline_datapoint_27 1631708555 489717760,000
offline_datapoint_14 1631708555 903262208,000
offline_datapoint_3 1631708555 6634303488,000
offline_datapoint_9 1631708555 302489600,000
offline_datapoint_26 1631708555 2746,000
offline_datapoint_20 1631708553 10,936
offline_datapoint_8 1631708553 2700,115
offline_datapoint_22 1631708555 302489600,000
offline_datapoint_1 1631708553 0,994
offline_datapoint_21 1631708555 4102500352,000
offline_datapoint_7 1631708555 6534414336,000
offline_datapoint_6 1631708553 0,194
offline_datapoint_12 1631708553 5,946
offline_datapoint_25 1631708553 3,690
offline_datapoint_13 1631708553 11361,491
offline_datapoint_19 1631708555 0,000
offline_datapoint_0 1631708553 11174,922
offline_datapoint_16 1631708553 1828,575
offline_datapoint_29 1631708553 0,522
offline_datapoint_17 1631708553 4,639
offline_datapoint_10 1631708553 99,487
offline_datapoint_30 1631708553 0,000
offline_datapoint_23 1631708553 162889,143
offline_datapoint_4 1631708553 0,010
offline_datapoint_11 1631708558 136507,000
offline_datapoint_5 1631708558 2998,000
offline_datapoint_18 1631708556 54,763
offline_datapoint_27 1631708558 489713664,000
offline_datapoint_14 1631708558 903262208,000
offline_datapoint_3 1631708558 6634229760,000
offline_datapoint_9 1631708558 302694400,000
offline_datapoint_26 1631708558 2743,000
offline_datapoint_20 1631708556 0,000
offline_datapoint_8 1631708556 1690,088
offline_datapoint_22 1631708558 302694400,000
offline_datapoint_1 1631708556 0,000
offline_datapoint_21 1631708558 4102266880,000
offline_datapoint_7 1631708558 6534983680,000
offline_datapoint_6 1631708556 0,325
offline_datapoint_12 1631708556 7,523
offline_datapoint_25 1631708556 3,579
offline_datapoint_13 1631708556 6781,342
offline_datapoint_19 1631708558 0,000
offline_datapoint_0 1631708556 8479,426
offline_datapoint_16 1631708556 1663,436
offline_datapoint_29 1631708556 0,259
offline_datapoint_17 1631708556 7,996
offline_datapoint_10 1631708556 99,702
offline_datapoint_30 1631708556 0,000
offline_datapoint_23 1631708556 50688,000
offline_datapoint_4 1631708556 0,005
offline_datapoint_11 1631708561 136507,000
offline_datapoint_5 1631708561 3000,000
offline_datapoint_18 1631708559 54,800
offline_datapoint_27 1631708561 489717760,000
offline_datapoint_14 1631708561 903262208,000
offline_datapoint_3 1631708561 6638645248,000
offline_datapoint_9 1631708561 302018560,000
offline_datapoint_26 1631708561 2741,000
offline_datapoint_20 1631708559 2,667
offline_datapoint_8 1631708559 6548,266
offline_datapoint_22 1631708561 302018560,000
offline_datapoint_1 1631708559 0,333
offline_datapoint_21 1631708561 4107808768,000
offline_datapoint_7 1631708561 6542618624,000
offline_datapoint_6 1631708559 0,195
offline_datapoint_12 1631708559 9,342
offline_datapoint_25 1631708559 5,141
offline_datapoint_13 1631708559 7136,897
offline_datapoint_19 1631708561 3,000
offline_datapoint_0 1631708559 9002,116
offline_datapoint_16 1631708559 1846,887
offline_datapoint_29 1631708559 0,271
offline_datapoint_17 1631708559 5,000
offline_datapoint_10 1631708559 99,699
offline_datapoint_30 1631708559 0,000
offline_datapoint_23 1631708559 157593,600
offline_datapoint_4 1631708559 0,005
offline_datapoint_11 1631708564 136507,000
offline_datapoint_5 1631708564 3003,000
offline_datapoint_18 1631708562 54,849
offline_datapoint_27 1631708564 489717760,000
offline_datapoint_14 1631708564 903270400,000
offline_datapoint_3 1631708564 6644617216,000
offline_datapoint_9 1631708564 302014464,000
offline_datapoint_26 1631708564 2727,000
offline_datapoint_20 1631708562 5,328
offline_datapoint_8 1631708562 10854,254
offline_datapoint_22 1631708564 302014464,000
offline_datapoint_1 1631708562 0,333
offline_datapoint_21 1631708564 4113002496,000
offline_datapoint_7 1631708564 6545399808,000
offline_datapoint_6 1631708562 0,846
offline_datapoint_12 1631708562 12,310
offline_datapoint_25 1631708562 6,310
offline_datapoint_13 1631708562 7804,794
offline_datapoint_19 1631708564 0,000
offline_datapoint_0 1631708562 9997,821
offline_datapoint_16 1631708562 1943,290
offline_datapoint_29 1631708562 0,294
offline_datapoint_17 1631708562 19,979
offline_datapoint_10 1631708562 99,710
offline_datapoint_30 1631708562 0,000
offline_datapoint_23 1631708562 9762,133
offline_datapoint_4 1631708562 0,006
offline_datapoint_11 1631708567 136507,000
offline_datapoint_5 1631708567 2998,000
offline_datapoint_18 1631708565 54,876
offline_datapoint_27 1631708567 489717760,000
offline_datapoint_14 1631708567 903364608,000
offline_datapoint_3 1631708567 6647910400,000
offline_datapoint_9 1631708567 301903872,000
offline_datapoint_26 1631708567 2725,000
offline_datapoint_20 1631708565 0,000
offline_datapoint_8 1631708565 15829,981
offline_datapoint_22 1631708567 301903872,000
offline_datapoint_1 1631708565 0,000
offline_datapoint_21 1631708567 4113211392,000
offline_datapoint_7 1631708567 6546759680,000
offline_datapoint_6 1631708565 0,130
offline_datapoint_12 1631708565 12,522
offline_datapoint_25 1631708565 5,084
offline_datapoint_13 1631708565 9007,456
offline_datapoint_19 1631708567 0,000
offline_datapoint_0 1631708565 11955,193
offline_datapoint_16 1631708565 2334,487
offline_datapoint_29 1631708565 0,456
offline_datapoint_17 1631708565 42,063
offline_datapoint_10 1631708565 99,271
offline_datapoint_30 1631708565 0,668
offline_datapoint_23 1631708565 15055,238
offline_datapoint_4 1631708565 0,009
offline_datapoint_11 1631708570 136507,000
offline_datapoint_5 1631708570 2991,000
offline_datapoint_18 1631708568 54,910
offline_datapoint_27 1631708570 489717760,000
offline_datapoint_14 1631708570 903368704,000
offline_datapoint_3 1631708570 6652014592,000
offline_datapoint_9 1631708570 301617152,000
offline_datapoint_26 1631708570 2723,000
offline_datapoint_20 1631708568 0,663
offline_datapoint_8 1631708568 15279,904
offline_datapoint_22 1631708570 301617152,000
offline_datapoint_1 1631708568 0,663
offline_datapoint_21 1631708570 4116475904,000
offline_datapoint_7 1631708570 6551035904,000
offline_datapoint_6 1631708568 0,324
offline_datapoint_12 1631708568 12,434
offline_datapoint_25 1631708568 6,347
offline_datapoint_13 1631708568 8387,452
offline_datapoint_19 1631708570 0,000
offline_datapoint_0 1631708568 10487,548
offline_datapoint_16 1631708568 2144,856
offline_datapoint_29 1631708568 0,442
offline_datapoint_17 1631708568 28,183
offline_datapoint_10 1631708568 99,619
offline_datapoint_30 1631708568 1,326
offline_datapoint_23 1631708568 28786,447
offline_datapoint_4 1631708568 0,009
offline_datapoint_11 1631708573 136507,000
offline_datapoint_5 1631708573 2993,000
offline_datapoint_18 1631708571 54,885
offline_datapoint_27 1631708573 489717760,000
offline_datapoint_14 1631708573 902119424,000
offline_datapoint_3 1631708573 6648971264,000
offline_datapoint_9 1631708573 301662208,000
offline_datapoint_26 1631708573 2725,000
offline_datapoint_20 1631708571 0,667
offline_datapoint_8 1631708571 14179,320
offline_datapoint_22 1631708573 301662208,000
offline_datapoint_1 1631708571 0,667
offline_datapoint_21 1631708573 4119486464,000
offline_datapoint_7 1631708573 6553559040,000
offline_datapoint_6 1631708571 0,130
offline_datapoint_12 1631708571 11,924
offline_datapoint_25 1631708571 5,798
offline_datapoint_13 1631708571 8539,147
offline_datapoint_19 1631708573 0,000
offline_datapoint_0 1631708571 10077,528
offline_datapoint_16 1631708571 2012,037
offline_datapoint_29 1631708571 0,437
offline_datapoint_17 1631708571 18,346
offline_datapoint_10 1631708571 99,486
offline_datapoint_30 1631708571 0,000
offline_datapoint_23 1631708571 28178,618
offline_datapoint_4 1631708571 0,009
offline_datapoint_11 1631708576 136507,000
offline_datapoint_5 1631708576 2996,000
offline_datapoint_18 1631708574 54,957
offline_datapoint_27 1631708576 489717760,000
offline_datapoint_14 1631708576 902823936,000
offline_datapoint_3 1631708576 6657630208,000
offline_datapoint_9 1631708576 301891584,000
offline_datapoint_26 1631708576 2718,000
offline_datapoint_20 1631708574 5,616
offline_datapoint_8 1631708574 19260,098
offline_datapoint_22 1631708576 301891584,000
offline_datapoint_1 1631708574 0,661
offline_datapoint_21 1631708576 4124844032,000
offline_datapoint_7 1631708576 6559215616,000
offline_datapoint_6 1631708574 0,194
offline_datapoint_12 1631708574 13,005
offline_datapoint_25 1631708574 5,227
offline_datapoint_13 1631708574 10086,137
offline_datapoint_19 1631708576 0,000
offline_datapoint_0 1631708574 12947,879
offline_datapoint_16 1631708574 2695,892
offline_datapoint_29 1631708574 0,325
offline_datapoint_17 1631708574 12,554
offline_datapoint_10 1631708574 99,681
offline_datapoint_30 1631708574 0,000
offline_datapoint_23 1631708574 63501,474
offline_datapoint_4 1631708574 0,006
offline_datapoint_11 1631708579 136507,000
offline_datapoint_5 1631708579 2991,000
offline_datapoint_18 1631708577 54,901
offline_datapoint_27 1631708579 489717760,000
offline_datapoint_14 1631708579 903008256,000
offline_datapoint_3 1631708579 6650863616,000
offline_datapoint_9 1631708579 301314048,000
offline_datapoint_26 1631708579 2713,000
offline_datapoint_20 1631708577 0,334
offline_datapoint_8 1631708577 6064,504
offline_datapoint_22 1631708579 301314048,000
offline_datapoint_1 1631708577 0,334
offline_datapoint_21 1631708579 4119842816,000
offline_datapoint_7 1631708579 6553665536,000
offline_datapoint_6 1631708577 0,195
offline_datapoint_12 1631708577 10,807
offline_datapoint_25 1631708577 5,212
offline_datapoint_13 1631708577 7841,059
offline_datapoint_19 1631708579 0,000
offline_datapoint_0 1631708577 9900,142
offline_datapoint_16 1631708577 1946,672
offline_datapoint_29 1631708577 0,452
offline_datapoint_17 1631708577 29,687
offline_datapoint_10 1631708577 99,417
offline_datapoint_30 1631708577 0,000
offline_datapoint_23 1631708577 29742,022
offline_datapoint_4 1631708577 0,009
offline_datapoint_11 1631708582 136507,000
offline_datapoint_5 1631708582 2989,000
offline_datapoint_18 1631708580 54,926
offline_datapoint_27 1631708582 489791488,000
offline_datapoint_14 1631708582 903204864,000
offline_datapoint_3 1631708582 6653886464,000
offline_datapoint_9 1631708582 301322240,000
offline_datapoint_26 1631708582 2715,000
offline_datapoint_20 1631708580 0,333
offline_datapoint_8 1631708580 1405,879
offline_datapoint_22 1631708582 301322240,000
offline_datapoint_1 1631708580 0,333
offline_datapoint_21 1631708582 4122050560,000
offline_datapoint_7 1631708582 6556610560,000
offline_datapoint_6 1631708580 0,325
offline_datapoint_12 1631708580 7,172
offline_datapoint_25 1631708580 3,776
offline_datapoint_13 1631708580 6929,379
offline_datapoint_19 1631708582 0,000
offline_datapoint_0 1631708580 8661,640
offline_datapoint_16 1631708580 1696,923
offline_datapoint_29 1631708580 0,344
offline_datapoint_17 1631708580 4,334
offline_datapoint_10 1631708580 99,620
offline_datapoint_30 1631708580 0,667
offline_datapoint_23 1631708580 176758,154
offline_datapoint_4 1631708580 0,007
offline_datapoint_11 1631708585 136507,000
offline_datapoint_5 1631708585 2992,000
offline_datapoint_18 1631708583 54,926
offline_datapoint_27 1631708585 489791488,000
offline_datapoint_14 1631708585 903282688,000
offline_datapoint_3 1631708585 6653890560,000
offline_datapoint_9 1631708585 301268992,000
offline_datapoint_26 1631708585 2715,000
offline_datapoint_20 1631708583 0,333
offline_datapoint_8 1631708583 1026,700
offline_datapoint_22 1631708585 301268992,000
offline_datapoint_1 1631708583 0,333
offline_datapoint_21 1631708585 4122820608,000
offline_datapoint_7 1631708585 6556758016,000
offline_datapoint_6 1631708583 0,586
offline_datapoint_12 1631708583 8,368
offline_datapoint_25 1631708583 4,559
offline_datapoint_13 1631708583 6851,224
offline_datapoint_19 1631708585 1,000
offline_datapoint_0 1631708583 8547,613
offline_datapoint_16 1631708583 1786,392
offline_datapoint_29 1631708583 0,391
offline_datapoint_17 1631708583 24,667
offline_datapoint_10 1631708583 99,607
offline_datapoint_30 1631708583 0,667
offline_datapoint_23 1631708583 35805,405
offline_datapoint_4 1631708583 0,008
offline_datapoint_11 1631708588 136507,000
offline_datapoint_5 1631708588 2994,000
offline_datapoint_18 1631708586 54,969
offline_datapoint_27 1631708588 489791488,000
offline_datapoint_14 1631708588 903405568,000
offline_datapoint_3 1631708588 6659084288,000
offline_datapoint_9 1631708588 301490176,000
offline_datapoint_26 1631708588 2710,000
offline_datapoint_20 1631708586 0,334
offline_datapoint_8 1631708586 3214,137
offline_datapoint_22 1631708588 301490176,000
offline_datapoint_1 1631708586 0,334
offline_datapoint_21 1631708588 4126437376,000
offline_datapoint_7 1631708588 6560870400,000
offline_datapoint_6 1631708586 0,326
offline_datapoint_12 1631708586 7,658
offline_datapoint_25 1631708586 3,780
offline_datapoint_13 1631708586 7041,333
offline_datapoint_19 1631708588 0,000
offline_datapoint_0 1631708586 8965,611
offline_datapoint_16 1631708586 1784,445
offline_datapoint_29 1631708586 0,521
offline_datapoint_17 1631708586 9,344
offline_datapoint_10 1631708586 99,210
offline_datapoint_30 1631708586 0,000
offline_datapoint_23 1631708586 85723,429
offline_datapoint_4 1631708586 0,010
offline_datapoint_11 1631708591 136507,000
offline_datapoint_5 1631708591 2997,000
offline_datapoint_18 1631708589 54,948
offline_datapoint_27 1631708591 489791488,000
offline_datapoint_14 1631708591 903536640,000
offline_datapoint_3 1631708591 6656577536,000
offline_datapoint_9 1631708591 301412352,000
offline_datapoint_26 1631708591 2712,000
offline_datapoint_20 1631708589 0,333
offline_datapoint_8 1631708589 3999,747
offline_datapoint_22 1631708591 301412352,000
offline_datapoint_1 1631708589 0,333
offline_datapoint_21 1631708591 4125372416,000
offline_datapoint_7 1631708591 6562467840,000
offline_datapoint_6 1631708589 0,390
offline_datapoint_12 1631708589 9,304
offline_datapoint_25 1631708589 4,551
offline_datapoint_13 1631708589 6506,455
offline_datapoint_19 1631708591 0,000
offline_datapoint_0 1631708589 8004,155
offline_datapoint_16 1631708589 1653,828
offline_datapoint_29 1631708589 0,326
offline_datapoint_17 1631708589 3,662
offline_datapoint_10 1631708589 99,668
offline_datapoint_30 1631708589 0,000
offline_datapoint_23 1631708589 194932,364
offline_datapoint_4 1631708589 0,007
offline_datapoint_11 1631708594 136507,000
offline_datapoint_5 1631708594 2995,000
offline_datapoint_18 1631708592 54,934
offline_datapoint_27 1631708594 489791488,000
offline_datapoint_14 1631708594 903766016,000
offline_datapoint_3 1631708594 6654881792,000
offline_datapoint_9 1631708594 301551616,000
offline_datapoint_26 1631708594 2717,000
offline_datapoint_20 1631708592 27,096
offline_datapoint_8 1631708592 6940,645
offline_datapoint_22 1631708594 301551616,000
offline_datapoint_1 1631708592 3,345
offline_datapoint_21 1631708594 4122279936,000
offline_datapoint_7 1631708594 6553088000,000
offline_datapoint_6 1631708592 0,196
offline_datapoint_12 1631708592 9,640
offline_datapoint_25 1631708592 4,378
offline_datapoint_13 1631708592 8168,672
offline_datapoint_19 1631708594 0,000
offline_datapoint_0 1631708592 10583,915
offline_datapoint_16 1631708592 2021,511
offline_datapoint_29 1631708592 0,420
offline_datapoint_17 1631708592 10,036
offline_datapoint_10 1631708592 99,576
offline_datapoint_30 1631708592 0,000
offline_datapoint_23 1631708592 84923,733
offline_datapoint_4 1631708592 0,008
offline_datapoint_11 1631708597 136507,000
offline_datapoint_5 1631708597 2974,000
offline_datapoint_18 1631708595 54,955
offline_datapoint_27 1631708597 489791488,000
offline_datapoint_14 1631708597 903766016,000
offline_datapoint_3 1631708597 6657384448,000
offline_datapoint_9 1631708597 301821952,000
offline_datapoint_26 1631708597 2712,000
offline_datapoint_20 1631708595 0,000
offline_datapoint_8 1631708595 5975,339
offline_datapoint_22 1631708597 301821952,000
offline_datapoint_1 1631708595 0,000
offline_datapoint_21 1631708597 4124995584,000
offline_datapoint_7 1631708597 6554701824,000
offline_datapoint_6 1631708595 0,389
offline_datapoint_12 1631708595 6,879
offline_datapoint_25 1631708595 2,916
offline_datapoint_13 1631708595 7222,798
offline_datapoint_19 1631708597 0,000
offline_datapoint_0 1631708595 8915,921
offline_datapoint_16 1631708595 1833,719
offline_datapoint_29 1631708595 0,452
offline_datapoint_17 1631708595 8,290
offline_datapoint_10 1631708595 99,421
offline_datapoint_30 1631708595 1,658
offline_datapoint_23 1631708595 98693,120
offline_datapoint_4 1631708595 0,009
offline_datapoint_11 1631708600 136507,000
offline_datapoint_5 1631708600 2972,000
offline_datapoint_18 1631708598 54,910
offline_datapoint_27 1631708600 489791488,000
offline_datapoint_14 1631708600 903905280,000
offline_datapoint_3 1631708600 6652010496,000
offline_datapoint_9 1631708600 300777472,000
offline_datapoint_26 1631708600 2718,000
offline_datapoint_20 1631708598 0,000
offline_datapoint_8 1631708598 3724,854
offline_datapoint_22 1631708600 300777472,000
offline_datapoint_1 1631708598 0,000
offline_datapoint_21 1631708600 4120649728,000
offline_datapoint_7 1631708600 6552858624,000
offline_datapoint_6 1631708598 0,130
offline_datapoint_12 1631708598 6,877
offline_datapoint_25 1631708598 3,256
offline_datapoint_13 1631708598 6717,480
offline_datapoint_19 1631708600 0,000
offline_datapoint_0 1631708598 8459,148
offline_datapoint_16 1631708598 1705,974
offline_datapoint_29 1631708598 0,319
offline_datapoint_17 1631708598 17,013
offline_datapoint_10 1631708598 99,515
offline_datapoint_30 1631708598 0,667
offline_datapoint_23 1631708598 35970,510
offline_datapoint_4 1631708598 0,006
offline_datapoint_11 1631708603 136507,000
offline_datapoint_5 1631708603 2971,000
offline_datapoint_18 1631708601 54,940
offline_datapoint_27 1631708603 489840640,000
offline_datapoint_14 1631708603 906559488,000
offline_datapoint_3 1631708603 6655565824,000
offline_datapoint_9 1631708603 300630016,000
offline_datapoint_26 1631708603 2754,000
offline_datapoint_20 1631708601 0,000
offline_datapoint_8 1631708601 2348,491
offline_datapoint_22 1631708603 300630016,000
offline_datapoint_1 1631708601 0,000
offline_datapoint_21 1631708603 4119650304,000
offline_datapoint_7 1631708603 6554816512,000
offline_datapoint_6 1631708601 0,000
offline_datapoint_12 1631708601 5,714
offline_datapoint_25 1631708601 2,877
offline_datapoint_13 1631708601 9231,952
offline_datapoint_19 1631708603 0,000
offline_datapoint_0 1631708601 13258,463
offline_datapoint_16 1631708601 1806,557
offline_datapoint_29 1631708601 0,279
offline_datapoint_17 1631708601 3,347
offline_datapoint_10 1631708601 99,544
offline_datapoint_30 1631708601 0,000
offline_datapoint_23 1631708601 121241,600
offline_datapoint_4 1631708601 0,006
offline_datapoint_11 1631708606 136507,000
offline_datapoint_5 1631708606 2970,000
offline_datapoint_18 1631708604 54,908
offline_datapoint_27 1631708606 489836544,000
offline_datapoint_14 1631708606 902164480,000
offline_datapoint_3 1631708606 6651723776,000
offline_datapoint_9 1631708606 300609536,000
offline_datapoint_26 1631708606 2762,000
offline_datapoint_20 1631708604 0,000
offline_datapoint_8 1631708604 3565,123
offline_datapoint_22 1631708606 300609536,000
offline_datapoint_1 1631708604 0,000
offline_datapoint_21 1631708606 4120735744,000
offline_datapoint_7 1631708606 6555398144,000
